Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDH17,OUT018,2052.793849199909
FDP37,OUT046,1816.480469560836
FDG09,OUT019,1805.6224856967046
FDA55,OUT045,3550.9225471860905
FDX31,OUT049,4127.953200562613
FDJ41,OUT045,4154.751742884058
DRC24,OUT045,2531.252641146437
FDQ21,OUT035,1587.7383324475659
NCT54,OUT045,1391.2625353186554
FDH08,OUT049,4014.713021875456
FDY38,OUT018,4046.03372059826
DRM11,OUT010,2533.4237233114013
FDG32,OUT049,3641.7161503091543
NCH18,OUT046,3803.978697924324
FDI20,OUT035,2943.4719353214305
FDA33,OUT018,2778.286186762519
FDN45,OUT013,3168.614916651723
FDT45,OUT010,-679.7010918089304
FDR32,OUT035,3209.82669487566
FDA48,OUT017,3084.531697529945
FDN23,OUT017,2013.535595976476
NCR18,OUT035,344.50061360579014
FDD45,OUT046,1351.6686056357773
FDI22,OUT018,3615.194814165004
FDT09,OUT013,1890.344839097676
DRC24,OUT027,3925.4569269539356
FDT39,OUT046,2417.9823649673567
FDX28,OUT045,1462.8921532012496
FDA50,OUT018,1881.439995217887
FDT33,OUT027,4152.578875741787
FDQ60,OUT049,2221.7544280734137
NCM19,OUT018,2197.6568555553476
FDF40,OUT046,3937.2899420222598
NCI30,OUT035,3431.1913652940734
FDK34,OUT049,4103.693787730672
FDA38,OUT027,5221.104175687022
FDT02,OUT045,649.8710625802898
FDC11,OUT017,964.3870368681387
FDD08,OUT046,625.9483151366933
NCS29,OUT046,4043.6668352007778
DRI03,OUT010,1324.4035690445953
FDK48,OUT035,801.3294573320454
FDM52,OUT049,2740.655011112171
FDP49,OUT035,553.1960588884924
DRA24,OUT046,2639.589601437906
NCJ43,OUT049,3095.62511604393
FDE11,OUT045,2821.2150542910463
FDP01,OUT049,2808.881780580461
FDQ59,OUT018,1819.5964827267835
FDA43,OUT019,1798.999094644265
FDL14,OUT017,2225.4184982639003
FDV50,OUT010,426.5641318050077
FDT01,OUT027,4588.922525274344
NCC42,OUT035,1817.6908427800831
FDO28,OUT046,1802.6597777602651
FDD32,OUT019,135.04115194836527
FDV45,OUT035,2539.5804860939716
NCW17,OUT019,847.5568350685378
NCJ17,OUT027,2635.4599658543
NCF18,OUT049,3277.291443451998
FDP01,OUT045,2450.510080441001
FDH24,OUT045,2518.0231052779463
FDI38,OUT027,4809.817363053184
FDX03,OUT035,368.72489943556786
FDY28,OUT046,3211.8010963512406
FDN34,OUT018,3173.754872628314
FDJ02,OUT045,2435.4217150571667
FDW40,OUT019,907.5727259200999
FDX03,OUT017,448.35012462422833
FDE17,OUT027,3868.910253530145
FDT58,OUT046,2539.0767254745338
FDI38,OUT013,3136.6128308563425
FDW22,OUT035,3201.164310084285
FDS15,OUT027,3166.050986703181
NCX06,OUT013,2667.9076823810456
DRK47,OUT035,3239.205793468427
FDC23,OUT027,4275.314936323182
FDM56,OUT010,89.20222239149803
FDP21,OUT046,3032.205461360606
FDP58,OUT046,3266.089144280617
FDA27,OUT019,2875.2184678183357
FDK41,OUT019,-62.622340686345865
NCH42,OUT046,3588.7619827156827
FDG29,OUT045,685.8527912096065
FDW15,OUT018,2843.0856264345384
FDD28,OUT018,1374.8073393587172
FDQ37,OUT049,3336.4502362955964
FDC23,OUT035,2460.3175835327106
FDV13,OUT035,1106.0259975995993
FDK33,OUT046,3334.470435555985
FDO33,OUT013,1496.890853595928
FDN21,OUT017,2218.314220069219
NCW06,OUT027,4443.305305006124
FDI38,OUT035,2971.5211214337187
FDC21,OUT027,3193.441953148896
NCS05,OUT046,2085.4109569939924
NCN53,OUT049,980.3895029479315
FDV40,OUT010,-284.3270418962913
FDG60,OUT017,3349.865000215858
NCY30,OUT027,4329.017634586988
FDM40,OUT045,2073.3062204142993
NCO30,OUT046,2800.5498062122674
FDK10,OUT046,2875.9086134680783
FDM36,OUT045,2767.048468076265
FDN10,OUT013,1632.037665523323
FDM46,OUT018,1756.3294034574797
FDX50,OUT049,2073.5976031813148
FDP33,OUT045,3938.395555896755
FDO12,OUT045,3047.1117864373837
FDC28,OUT013,1509.4584011051506
FDO31,OUT045,1380.9338953145532
FDX45,OUT035,1968.6482173853801
FDV21,OUT049,2159.674862320548
FDH04,OUT049,1908.2986984690283
NCG54,OUT013,2381.3669759185013
FDO13,OUT046,2502.702142747528
FDA09,OUT027,4160.866920145774
FDC38,OUT017,1711.2935813652866
NCO42,OUT046,2246.6200299578863
FDL45,OUT049,2323.483417404855
NCK31,OUT013,633.5992586944053
FDM39,OUT017,2527.365407691573
FDC22,OUT010,1309.1293865908945
FDF46,OUT046,1716.9668086099723
FDQ37,OUT045,2965.590282191965
FDH41,OUT010,1717.122643391845
FDQ04,OUT046,559.8205391302588
NCQ02,OUT027,4370.750034800296
FDJ57,OUT027,4470.674287273869
NCE07,OUT049,2617.4468589614053
FDE56,OUT013,618.782845553998
FDI20,OUT049,3657.0507966025757
FDK36,OUT018,1201.767746735941
FDP08,OUT027,4403.2118439799815
FDF44,OUT017,1820.5829988125106
NCU53,OUT017,2354.5188491279446
FDF47,OUT035,3067.799908807974
FDS55,OUT010,727.9288676459785
FDZ52,OUT010,62.31193699071355
FDL04,OUT018,2002.389550082164
NCM26,OUT035,2044.6407458114627
FDX43,OUT049,2977.5143157231532
FDP52,OUT049,3944.102137384432
DRK49,OUT045,734.3880310962152
FDE38,OUT013,2382.3232936362283
DRF13,OUT035,1966.0072126785303
FDK41,OUT010,-401.94298189855493
FDJ04,OUT027,3214.6170862531676
FDZ44,OUT018,2323.7709153526425
FDS11,OUT013,3357.4557508636153
FDA55,OUT049,3918.6425125567607
NCW53,OUT046,3019.507972223268
FDB49,OUT027,3036.423406591825
FDD23,OUT017,2726.8130017092262
NCV42,OUT045,1773.7773642535494
NCZ29,OUT018,2405.437119564441
FDQ26,OUT013,721.6443920647328
FDV08,OUT017,405.26905861159764
FDC53,OUT049,1997.608085739027
FDV58,OUT010,1363.0280645580485
NCP02,OUT019,-281.57931281756066
DRI37,OUT045,869.0172991632717
FDQ12,OUT049,3976.9548583917917
FDE33,OUT046,1219.3881820887939
FDX27,OUT045,1468.2015137868466
FDM22,OUT017,603.9814528938978
NCH30,OUT019,526.5445879200272
FDC04,OUT017,3512.3064293646803
FDO38,OUT046,1185.918364556652
FDV52,OUT027,3223.9105304839823
FDB32,OUT013,1300.0300432360484
FDV43,OUT018,1138.7579612444706
FDI24,OUT018,3193.2227032100764
FDR40,OUT017,1128.1534660685645
FDW02,OUT049,2392.9945845432044
FDE44,OUT049,952.1189000480108
FDL38,OUT046,1474.7905629300813
NCT54,OUT010,-16.863488971643164
DRJ39,OUT010,1953.7375704076794
FDW55,OUT049,4344.295727544348
DRF13,OUT019,1142.667600250878
NCW17,OUT049,2429.8175741232035
FDP13,OUT035,199.05049770221297
FDS08,OUT018,3169.2322530907522
NCP17,OUT035,577.8167122932741
NCO53,OUT035,2283.0111061931307
FDH19,OUT045,2767.483171025878
FDJ04,OUT017,1492.0018097439565
FDG10,OUT049,1377.1971457427635
FDA40,OUT010,-240.85285272601567
FDI53,OUT045,2484.1538977002183
FDU09,OUT010,-645.7215891755092
FDK60,OUT045,1551.744401834916
FDR43,OUT017,112.30030891963213
FDW22,OUT017,3249.8784520841396
DRP47,OUT010,2205.3491886358524
DRG48,OUT010,864.6183931184132
FDA14,OUT035,1891.939053032051
FDU49,OUT013,1238.1437152167075
FDK28,OUT045,4022.6249777120915
FDT19,OUT046,2599.9943270431527
NCQ42,OUT045,1990.2362121855813
FDD03,OUT045,3645.2405758884747
NCM53,OUT013,1465.4260173553848
NCX53,OUT045,2268.567152784951
FDV14,OUT027,2799.5197568170415
NCZ54,OUT017,2195.8559360001395
FDB39,OUT013,673.8001477526691
DRC24,OUT046,2438.742006273111
FDY36,OUT013,1007.6987976572639
FDN01,OUT035,2370.5342270655588
DRH25,OUT046,882.4433396753072
FDV08,OUT046,642.36773450245
NCP53,OUT049,4115.781378508007
FDU52,OUT010,936.0587227507747
NCI42,OUT045,3307.818406260525
FDZ14,OUT035,1572.5780447877091
FDF11,OUT046,3830.4410845074067
FDQ13,OUT018,1852.0765339100258
FDO32,OUT010,-976.5803751239926
DRJ37,OUT018,2864.0932604085783
FDY43,OUT046,2527.174851257181
NCT41,OUT017,2106.9209602659503
NCV17,OUT045,2065.895365748215
FDM04,OUT027,2338.466990160094
DRB48,OUT018,1173.3705011523125
FDM24,OUT013,2187.2837915909686
FDT37,OUT049,4358.043443028846
NCO05,OUT010,-12.766295884211786
FDL13,OUT046,3667.871137163272
FDL15,OUT017,2122.3108563569012
FDB11,OUT018,3920.339298710492
FDL14,OUT019,1335.564455249487
FDY10,OUT019,591.1499153733514
FDJ40,OUT049,2154.7064378685395
NCW18,OUT046,3652.9119906797055
NCY06,OUT013,1778.138738141413
DRE13,OUT018,1864.528475834254
FDA26,OUT045,3441.0371190338014
NCE19,OUT010,-820.8968696996228
FDE33,OUT035,936.3724656335046
DRL59,OUT027,2355.2573666088397
FDY07,OUT046,665.7446649896385
FDF57,OUT018,3157.2934760187327
FDM58,OUT035,1359.865523136374
FDP26,OUT027,3044.2962175040275
FDY32,OUT046,2438.0984300955793
FDD51,OUT010,-769.9617903658326
FDU22,OUT018,2253.415284092604
FDZ49,OUT018,3847.1679266819788
NCI42,OUT017,3027.8866465824444
FDT04,OUT027,1964.5130565194545
NCU41,OUT045,2989.0283935173443
FDS56,OUT045,4209.323446275981
NCN42,OUT017,2078.8268101777608
FDK34,OUT046,3710.5443131946145
FDB03,OUT017,3372.9997998801855
DRJ25,OUT035,290.88807565258935
FDT25,OUT027,3379.9343732960474
FDN20,OUT013,2446.7840753995742
FDP09,OUT013,3135.757756684634
FDM20,OUT019,2625.5048080227334
NCG55,OUT046,1765.9124604375766
NCP14,OUT045,1569.1590504772648
NCH06,OUT046,3762.346445626486
FDV52,OUT013,1565.3173117036977
NCL07,OUT035,288.41989107983443
DRJ11,OUT027,4407.681257587528
DRO59,OUT013,985.0270419211147
FDW15,OUT010,804.7827441805346
NCQ30,OUT035,1550.647491635536
NCN54,OUT019,41.875938359341376
FDY01,OUT027,3140.7409046655266
FDX39,OUT035,3008.172652705877
FDH53,OUT027,2837.4424036913533
FDA57,OUT035,298.2038075784184
NCC07,OUT010,181.815889921259
FDU28,OUT013,2705.3953410781023
FDK36,OUT010,-667.3413211081037
FDR36,OUT018,1088.8638852341603
NCQ17,OUT035,1942.3955769497888
FDS28,OUT019,-367.0443786170183
FDE08,OUT045,2343.76905870116
FDU22,OUT046,1786.064393413466
FDG41,OUT045,1760.3935126636989
FDO31,OUT010,-211.2233799499581
FDM21,OUT019,2761.336111179504
FDU40,OUT017,2750.8531211680897
FDV36,OUT018,2452.1499957600554
FDT10,OUT027,2410.0183957646154
FDX38,OUT045,836.3366668412384
NCU30,OUT027,4018.615914173111
NCV06,OUT049,3351.9489818584057
FDT16,OUT035,3749.0257123046235
NCP41,OUT027,3181.3754283090093
FDZ56,OUT017,2401.7928919640867
FDC22,OUT035,2557.306941105585
FDU10,OUT035,294.1162483276088
FDS46,OUT045,1915.307043243327
FDO08,OUT049,3011.659847176753
NCV42,OUT018,2191.094494493449
FDP33,OUT035,3535.0141789435143
FDJ12,OUT046,3267.963330089189
FDH04,OUT045,1535.9341082112737
NCU54,OUT013,3006.220824517253
FDO36,OUT010,1207.2419358929308
FDT37,OUT027,5458.499765852581
FDD14,OUT010,1067.3249505387696
FDA16,OUT013,3254.581412370284
NCS42,OUT019,186.03509334785315
FDP10,OUT019,231.19686278246104
FDQ28,OUT049,2795.8958101638373
FDK57,OUT010,360.3313023132064
FDK02,OUT013,1544.1952712632024
FDW47,OUT018,2346.192682901974
NCC42,OUT018,2627.5818473529075
FDQ37,OUT018,3415.467987763106
FDL40,OUT046,1513.1309967304096
DRE13,OUT010,-61.0813191162091
FDQ34,OUT027,2916.9881876651066
NCB54,OUT046,1975.0495811650626
FDS48,OUT049,2679.8578661432275
FDO15,OUT045,1268.66115978419
NCT30,OUT013,455.4483011269442
FDU49,OUT027,2864.2062721898005
FDE21,OUT046,1811.720190358994
FDS49,OUT019,-48.70077395626777
FDT38,OUT027,2772.214239963512
FDZ01,OUT045,1740.8089447781385
FDC41,OUT035,718.7969322594824
DRG13,OUT010,1065.2383707098816
NCZ42,OUT018,4197.568579986097
NCM07,OUT045,1368.8731613971026
NCV17,OUT018,2537.7148898640166
DRK39,OUT035,935.5703499722156
FDS37,OUT018,2271.2942262432957
FDV12,OUT019,334.88870806154273
NCG19,OUT018,3975.935284727691
FDS51,OUT013,794.0164210850446
NCO14,OUT046,675.9819571321686
FDC38,OUT046,1958.8367634421957
FDN15,OUT046,2140.783725071719
NCH42,OUT013,3364.8581042154824
FDQ22,OUT046,594.6193678983257
FDC05,OUT013,2815.5185508885334
FDZ31,OUT013,2740.949484873592
DRJ23,OUT049,3383.3494116809884
FDC52,OUT035,2024.829454006885
DRD12,OUT010,-167.70027913665365
FDV55,OUT017,1998.870624017352
FDD32,OUT046,1312.2232439297711
FDR01,OUT049,3561.6877497282426
FDY08,OUT019,725.599691622634
FDQ45,OUT045,2948.546493107453
DRN11,OUT027,3577.6899278877286
NCS05,OUT018,2587.487654517359
FDY32,OUT035,2064.695677945646
NCD31,OUT045,2651.107886779587
NCE06,OUT049,2832.290901240493
NCP14,OUT046,1487.8144450937116
NCF18,OUT019,1677.909137903824
FDF14,OUT018,2850.242579111011
FDB22,OUT017,2066.5344124487265
NCH54,OUT049,2820.4719619218076
FDU27,OUT035,279.00297460732804
FDS58,OUT027,4024.1274623789263
NCU29,OUT035,1922.8059542252063
FDJ57,OUT013,2789.011325587964
FDL56,OUT049,1612.7089286316486
FDH60,OUT035,2688.459790047008
FDN24,OUT018,1199.9473095410979
FDD02,OUT017,1587.7066569577282
FDP15,OUT017,3711.4201758275663
FDB28,OUT027,4470.107731250706
DRC49,OUT045,2303.371643765301
NCG30,OUT018,2275.532472327692
FDJ14,OUT049,1666.8722884622084
FDL52,OUT045,673.9480429297512
NCG19,OUT027,4951.378709020706
NCN41,OUT035,1551.353678488993
FDW22,OUT013,3356.918142676376
FDI02,OUT013,1494.3564023485246
FDV51,OUT045,2631.7731104852387
FDV48,OUT046,1271.7405527177054
NCL17,OUT019,951.966100437184
FDP46,OUT045,1403.4632361701827
FDU10,OUT045,652.434967794798
FDT37,OUT010,2497.9746706126107
FDI27,OUT035,426.968100472788
FDN51,OUT046,4143.627204073729
FDW07,OUT035,911.1205010303308
FDN45,OUT049,3758.887631817986
DRN37,OUT027,4050.612915355415
DRF48,OUT049,3345.933934175634
FDP38,OUT019,-350.6310827396361
NCX18,OUT027,4561.624503885012
FDK45,OUT018,2269.433511164237
FDZ37,OUT049,1823.9950009052982
FDS50,OUT018,3931.8652777091725
NCR54,OUT018,3435.789922800827
NCS17,OUT035,1054.6514701832248
FDV31,OUT046,2677.2467300205553
DRE27,OUT017,1147.8845717160066
FDN60,OUT013,2213.0537547339395
FDK26,OUT013,2760.2275241109232
FDX37,OUT018,1998.5910591473144
FDW31,OUT046,3122.202674104984
FDX26,OUT018,3261.9674067200613
DRL49,OUT019,1038.8628748198898
FDU49,OUT017,1160.7169618685996
FDY58,OUT046,3560.2217231196687
FDN03,OUT045,4015.6308285723367
NCV06,OUT010,1481.4995118231222
FDH53,OUT045,1416.5433134732339
FDG31,OUT018,1502.3997419139023
NCC06,OUT045,2069.4935044203653
FDS13,OUT049,4418.87811568329
FDP16,OUT035,3498.001846895995
FDA35,OUT013,1722.5846998718894
DRP47,OUT018,4310.597205481619
FDY28,OUT010,1895.4849620779455
FDY20,OUT035,1060.4371999712578
NCH30,OUT017,1439.2085446734288
NCR29,OUT019,-331.2301516922323
NCP05,OUT013,2090.842540722741
NCF30,OUT019,545.2795647216185
FDA08,OUT035,2248.531437920695
FDN51,OUT027,5608.491671619226
FDH12,OUT046,1597.7993415756187
FDY39,OUT017,2638.148455679763
NCO53,OUT045,2703.259282053649
FDB40,OUT046,2360.3099502923155
FDH02,OUT049,1871.8467997354173
FDY11,OUT027,2533.2234485427107
FDQ09,OUT019,554.8369849973972
FDP16,OUT013,3658.4405199554026
NCF55,OUT018,1026.2095233162074
FDY09,OUT027,4243.404633040762
FDY39,OUT045,2933.8633822585653
NCU53,OUT049,2939.9821347928864
NCT41,OUT049,2728.3158986683547
FDJ45,OUT046,500.7919662448476
FDR28,OUT013,2425.4092845378213
FDN08,OUT013,1641.5506351910667
FDJ07,OUT049,2141.9254380817797
FDZ09,OUT027,3936.482958843612
FDQ14,OUT017,2070.515358438957
FDY12,OUT027,2158.706075559905
FDK57,OUT046,1819.59898141957
FDD20,OUT049,2274.227014698703
FDS36,OUT018,2250.242588934213
FDI40,OUT049,1915.6402899061072
FDJ40,OUT045,1807.2557357932014
FDE08,OUT013,2083.5591611174364
DRK01,OUT013,1310.4170022753274
FDC58,OUT049,1064.1133341168443
FDE50,OUT046,3018.6198063886086
FDX48,OUT035,2084.8500172818563
DRM35,OUT018,3236.5869069214677
FDG41,OUT013,1504.9743928531243
FDB52,OUT046,3993.934274355139
FDV19,OUT045,2578.3049819761413
DRG48,OUT017,2084.64764000424
FDI26,OUT013,2631.583832513757
FDU11,OUT019,583.536691685551
FDF59,OUT019,745.8730188146287
FDR07,OUT049,1841.9268343449262
NCE06,OUT017,2196.6531239513647
FDE10,OUT046,2043.2919892958917
NCO55,OUT046,1609.0695347845008
FDZ13,OUT013,618.8041080576445
FDT50,OUT017,1217.3369013273632
FDH12,OUT010,30.279522512095127
FDD21,OUT045,1931.4413978712464
NCM05,OUT013,3876.583795125845
FDK04,OUT013,696.0837838365032
FDN33,OUT017,1187.3808426422333
NCM18,OUT010,-642.393866918125
DRC25,OUT049,1754.5017590022312
FDT47,OUT017,1334.7273545385226
FDD45,OUT027,2852.9864821833157
NCD07,OUT018,2221.229743140115
NCY54,OUT010,862.8213348418581
FDL12,OUT049,1266.7232378595363
FDL02,OUT017,1345.1542849166672
FDC60,OUT035,1007.9127233271163
FDR37,OUT017,2582.909455711927
FDY16,OUT017,2640.265655906131
FDU26,OUT045,1969.511858495197
FDN24,OUT013,524.4935935827777
FDH44,OUT013,2197.7171520986935
FDE23,OUT010,-768.9794485375808
FDW60,OUT017,2586.862048538751
FDQ55,OUT049,2295.6099351582293
FDV32,OUT027,2363.3712752933843
FDV03,OUT010,874.9683255413927
FDY14,OUT010,2568.2189961017416
NCL55,OUT027,5374.597815948466
DRF25,OUT017,392.724433694254
FDX03,OUT046,707.8534530320517
FDF40,OUT045,3983.044103620034
FDX24,OUT010,-20.00399884116655
FDA25,OUT049,2002.4349720072078
FDH21,OUT018,2958.079054530066
FDB47,OUT010,1698.1911397334356
FDT34,OUT019,129.91512583673193
FDS39,OUT010,733.7198028530809
NCU05,OUT046,1182.8273086456156
FDE02,OUT049,1734.634028342562
FDL25,OUT035,997.2121530899369
FDC50,OUT049,1714.0525615247925
FDZ32,OUT049,2110.145725294654
FDV14,OUT045,1394.3973948882485
FDR07,OUT045,1499.132894827138
FDB26,OUT049,1273.751844529775
NCR50,OUT045,2455.7542612790485
FDP01,OUT018,2878.642807529428
FDH57,OUT045,2092.1306800238135
FDM60,OUT027,2127.2728792271655
FDA45,OUT017,2429.77004179902
FDU55,OUT017,3790.9528946985706
FDH40,OUT035,943.2828597337282
FDG40,OUT019,-651.7709834969537
FDT12,OUT049,3922.9179234978415
DRL59,OUT045,938.4594726348707
FDT47,OUT018,2089.747183496216
FDI60,OUT017,822.6600871662299
DRF51,OUT027,1904.1577223502304
NCK31,OUT049,1193.015623281971
FDB08,OUT045,2564.130034132565
FDM44,OUT035,1252.784174233627
FDD46,OUT018,2702.763406331378
FDR27,OUT019,770.4811424812931
FDV56,OUT010,301.3153780897096
FDM02,OUT049,1738.484280872648
FDU45,OUT018,2286.9517704881937
FDZ10,OUT017,1697.3807490967656
NCK31,OUT010,-701.0218132569926
FDR27,OUT035,1713.2499764857153
FDF33,OUT013,1524.744539361372
FDJ36,OUT046,1536.9603497144826
FDP33,OUT049,4287.432622184433
FDG17,OUT046,3874.4778035650384
FDG47,OUT027,5531.809263249719
NCW29,OUT046,2002.5501491682912
DRH59,OUT017,886.725406590336
FDR32,OUT017,3315.7389877309965
FDP48,OUT035,2535.3359725782752
FDG17,OUT035,3529.1071219421196
DRJ59,OUT017,443.13522392270056
FDY48,OUT027,3101.8363695352955
FDB02,OUT046,2794.1408294141957
FDN10,OUT019,653.1970032680861
NCD55,OUT035,320.38981999216276
FDX34,OUT013,1664.697626787698
FDZ38,OUT045,2756.7861456379446
DRF37,OUT049,4445.2801859206065
DRL47,OUT019,809.3133637298779
FDL27,OUT035,617.9229649420993
NCP53,OUT035,3341.395632084937
FDT03,OUT019,1775.6433975419404
FDJ28,OUT035,2669.58271413322
FDF40,OUT018,4409.7406731056235
FDA32,OUT035,3042.9545214852997
NCP02,OUT017,652.4274251205331
FDZ31,OUT045,3011.802403780415
NCQ29,OUT013,3792.4072487768885
FDP57,OUT010,94.99624031992084
FDL32,OUT027,3161.856750300232
DRB01,OUT035,2641.0574340473263
FDJ40,OUT046,1741.318108837892
FDO24,OUT018,2751.570022701885
FDO11,OUT018,4402.003121949036
FDA56,OUT035,1575.2333068216913
FDF02,OUT045,1592.4440116844953
FDA10,OUT013,1561.8583784041452
NCI55,OUT017,1680.1009848478807
FDZ40,OUT010,-675.9743028764971
FDV08,OUT049,1062.3508621367184
FDN48,OUT013,1173.98162372917
FDU57,OUT017,2077.7742646639654
DRF49,OUT013,1582.9108830592172
FDS02,OUT035,2589.4690692844642
FDS43,OUT046,2900.8337620771827
FDT16,OUT013,3886.5597611726585
FDX19,OUT027,5028.761814082463
FDK15,OUT046,1449.0189334401
DRA12,OUT049,2622.5466990934688
FDY35,OUT017,541.2470804743657
NCU42,OUT013,2470.9912212917798
FDD26,OUT013,2694.168957015632
FDR11,OUT018,2879.3428719253343
NCP53,OUT045,3779.2537322020585
FDP34,OUT045,2351.942094633156
NCV41,OUT019,590.5247108643143
FDN20,OUT018,3090.1309216786885
FDZ16,OUT018,3493.2283641710674
FDZ28,OUT049,2399.690139894024
NCL55,OUT013,3715.9476910151393
NCJ17,OUT046,1150.1106403025733
FDT37,OUT046,3941.644637697817
FDV51,OUT049,3015.0638614295362
FDZ28,OUT035,1690.8207263564527
FDN27,OUT013,1637.901454504668
FDS14,OUT019,1271.7652636034888
FDZ58,OUT045,1938.1653558664098
FDD46,OUT046,2271.551359188309
FDJ03,OUT035,412.11856509808774
FDU03,OUT010,1223.4407636429876
FDA33,OUT027,3791.1476423505515
NCW53,OUT035,2633.6075691082383
NCC55,OUT017,287.28587221913153
FDP52,OUT019,2383.7944006045354
FDE39,OUT049,2278.1607429030946
FDB44,OUT035,2971.232972604983
FDG59,OUT013,351.3656793287299
FDI05,OUT013,890.7822690931996
FDF59,OUT045,2004.0882870439154
FDM39,OUT019,1605.2327387928735
FDB14,OUT013,1182.7114615777161
NCS05,OUT019,964.9669562055176
DRJ35,OUT045,1042.1986383033736
FDO31,OUT019,148.13056628777895
FDA31,OUT046,2600.5387854469536
FDX40,OUT049,903.1428412764101
FDW56,OUT045,2999.4926319880733
FDH09,OUT018,1247.9415165991038
FDA52,OUT019,1403.5095071499697
FDF20,OUT019,1931.288628147875
FDE40,OUT046,911.6006460279896
NCU17,OUT046,1473.8861367108811
NCP14,OUT035,1201.6980154918533
FDN25,OUT027,2363.006906617556
FDU39,OUT049,1316.4971570770786
NCM05,OUT017,3848.7601228961626
FDU07,OUT017,2057.0354198100017
FDF28,OUT049,2410.779058985634
FDR57,OUT049,2945.7458946951115
FDJ33,OUT013,1711.3664973634623
DRH23,OUT035,361.4909122039486
FDQ52,OUT046,3757.4353777337597
DRK13,OUT035,2653.9468986121265
FDP09,OUT046,3300.431294257094
FDR08,OUT027,3135.6094521105574
FDV50,OUT045,1836.457713691938
FDT13,OUT049,3380.146264874681
FDJ27,OUT027,2971.1933319726063
FDH21,OUT046,2454.5048853681296
FDW14,OUT027,2890.09653511842
FDL52,OUT049,1052.5718793830206
FDW28,OUT017,2743.6667421568936
FDL40,OUT049,1945.3113860350077
FDE24,OUT046,2126.5568091763985
FDX35,OUT049,3941.479362720754
FDP46,OUT017,1077.5090247614628
FDX56,OUT045,3264.850558706075
FDQ45,OUT049,3376.770990854548
FDK50,OUT027,3995.362601978473
FDY26,OUT045,3402.316362528979
FDQ09,OUT017,1511.131635401523
FDN39,OUT049,3032.3567813924174
FDP13,OUT017,304.5462587244275
FDR51,OUT013,2160.1772258724186
FDZ49,OUT010,1727.4327559831704
FDL28,OUT018,4077.0977208914323
FDZ10,OUT035,1600.4661625197227
FDK38,OUT013,2099.65534930866
DRL49,OUT027,3707.502613416816
FDR15,OUT013,2260.1770753187166
FDQ24,OUT035,3525.768563906088
FDD56,OUT013,2517.2680751914427
NCR42,OUT046,457.471457780651
FDH52,OUT045,1084.7358646252108
FDH57,OUT019,874.9770854358767
FDR15,OUT010,1003.3982728968756
FDJ34,OUT035,1578.4341994315341
FDW37,OUT035,965.8882513556446
FDQ23,OUT018,2076.9822994129313
FDP34,OUT013,2131.0709495195774
FDE04,OUT027,4371.547344640319
FDC48,OUT045,1346.7708825564484
FDA47,OUT019,1212.1256837657254
FDI35,OUT018,3272.8370554953226
NCV05,OUT013,2249.0592435635417
FDR28,OUT045,2645.189343787434
FDH31,OUT017,1300.5893221988397
FDP59,OUT019,460.42902466227156
FDS19,OUT018,1677.6716476357174
FDM60,OUT045,729.8575083358639
FDJ44,OUT018,3124.5186914037467
DRH51,OUT017,1049.9996229609017
DRC25,OUT017,1111.3478905522816
DRE25,OUT013,1244.6299294167566
NCX05,OUT049,2089.1039805024548
FDR11,OUT017,2124.048651421876
DRP47,OUT045,3842.168412932518
DRC49,OUT019,1036.4559612589073
FDQ47,OUT027,1899.9633518638093
FDL20,OUT013,1410.4320677461258
FDM34,OUT035,1651.6655598661746
NCN55,OUT013,3501.2903830843115
FDD41,OUT035,1266.4206956462492
FDE52,OUT049,1864.1508794692922
NCT18,OUT019,1564.5345355770337
FDJ32,OUT018,1375.3980193709874
FDE16,OUT046,3292.5150277716
FDZ09,OUT045,2493.319532335251
DRZ11,OUT046,1900.0869044587953
FDK41,OUT049,1610.0221310655002
FDE56,OUT049,1219.82294763469
FDH34,OUT013,2722.972076468186
DRI49,OUT013,890.6488294375681
DRI59,OUT046,3530.9195574726796
DRC36,OUT049,3178.0110692158823
FDS15,OUT019,432.87311161986554
FDI07,OUT018,3586.9480938289976
FDZ15,OUT018,2348.2661996100323
NCX41,OUT027,4785.7222271957635
NCO29,OUT019,1432.5662645178238
FDF57,OUT013,2454.9482719480297
FDI33,OUT035,1084.2501184879586
DRJ47,OUT049,3096.246991207496
FDB34,OUT046,1356.8350184501899
FDY22,OUT027,3577.50824890367
DRL11,OUT017,2245.3047288842877
FDY46,OUT035,2579.8797163979784
FDG17,OUT013,3658.366964848419
FDE52,OUT018,1865.6550813742451
DRP47,OUT027,5275.075329708759
FDO01,OUT010,575.6169400716915
FDL09,OUT046,2555.5581343430886
FDR57,OUT013,2345.7888459372684
DRD37,OUT035,398.71329106353255
FDQ36,OUT027,1950.1547135758706
FDL33,OUT049,3373.5493141713932
FDL48,OUT045,809.2461657021963
FDL28,OUT049,4010.4536910135816
NCN29,OUT046,685.7728252910072
FDO13,OUT035,2211.895705649711
FDB38,OUT045,2637.1828538032382
FDI36,OUT035,2731.7947910608827
FDI58,OUT035,1087.2029059565086
FDH22,OUT018,2343.0061711275544
FDQ27,OUT013,1493.720312291316
FDT33,OUT046,2646.161100186272
FDC56,OUT045,1790.608948633932
FDF14,OUT046,2429.2594008173287
FDQ39,OUT017,2687.9882538286543
NCM43,OUT017,2339.6660290131576
